text,label
"Chiefs #39; offense too much for Rams in 24-7 victory The NFL #39;s highest-scoring offense is averaging two touchdowns every three possessions during the preseason. If Kansas City #39;s woeful defense can get its act together, too, the Chiefs could be in for big things.",1
Bush says he will work with allies President Bush told a Thursday news conference he would continue to lead the United States in promoting freedom and democracy in the Middle East.,0
Hispanic rights groups unite to fight voter discrimination (AFP) AFP - US civil rights groups expressed concern over alleged intimidation of Hispanic voters and said they will work to ensure their ballots are counted in the November 2 presidential election.,0
"Glaxo Settles Paxil 'Suicide Pill' Suit  NEW YORK (Reuters) - GlaxoSmithKline Plc &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GSK.L target=/stocks/quickinfo/fullquote""&gt;GSK.L&lt;/A&gt; has agreed  to release all clinical studies of its drugs to settle a  lawsuit that accused it of withholding negative information  about the antidepressant Paxil, the New York Attorney General's  office said on Thursday.",2
Oil prices send US stocks lower INVESTORS sent stocks sharply lower today as oil prices continued their climb higher and new questions about the safety of arthritis drugs pressured pharmaceutical stocks.,2
"Intel Doubles Dividend, Boosts Buyback by \$11.5 Bln (Update2) Intel Corp., the world #39;s biggest computer-chip maker, doubled its quarterly dividend and boosted its stock buyback program by \$11.",2
Washington Baseball Fans Await Word on Expos (Reuters) Reuters - Baseball fans in the nation's\capital were anxiously awaiting formal word on Wednesday that\the financially beleaguered Montreal Expos would relocate to\the city for the 2005 season.,1
"Florida weather may help Israeli citrus industry As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican ",2
"At least 20 dead in Kurkik bombing A suicide attacker detonated a car bomb near a crowd of people waiting to apply for jobs with the Iraqi National Guard in the northern city of Kirkuk on yesterday, killing at least 20 people and wounding 16, officials said.",0
"Discovery Channel Tests Power of Licensing By rushing more than 700 products under the American Chopper brand as part of a new in-house licensing program, the cable channel is relying more heavily on licensing to market shows.",2
Megawati kicks off 36th ASEAN economic meeting JAKARTA (Agencies): President Megawati Soekarnoputri opened high-level economic talks between members of the Association of Southeast Asian Nations (ASEAN) on Friday with a warning to ASEAN leaders that they must stay the course on their agreed ,2
"Second Acts Former House speaker Thomas M. Finneran is the new president of the Massachusetts Biotechnology Council, a trade group that counts more than 400 members, including Genzyme Corp. and Biogen Idec Inc., the two largest biotechnology companies in the state. Its previous president left under pressure earlier this year, and some members say they chose Finneran, who quit his legislative post ...",2
"Nike Profit Up 25 Pct. on Converse Boost Nike Inc. (NKE.N: Quote, Profile, Research) on Monday reported a 25 percent rise in quarterly profit, topping Wall Street estimates, on strong sales of Converse sneakers ",2
Gold belongs to Hamm Maybe there #39;s some technical justification for why Paul Hamm was forced to defend his gymnastics gold medal Monday before a sports court in Switzerland.,1
"Child Abuse Leads to Adult Heart Disease By Ed Edelson, HealthDay Reporter    HealthDayNews -- Children who are abused or neglected grow up to be adults with a significantly greater risk of heart disease, a new study says.    It's the first study to show a direct link between a wide range of childhood problems and ischemic heart disease -- blockage of the arteries that leads to heart attacks and other major problems, said Maxia Dong, a medical epidemiologist at the U.S...",3
"Guo tucks away gold for China China #39;s Guo Jingjing easily won the women #39;s 3-meter springboard last night, and Wu Minxia made it a 1-2 finish for the world #39;s diving superpower, taking the silver.",1
"Groups Offers Beer for Blood Donations (AP) AP - Some in Michigan who roll up their sleeves to donate blood will get a racetrack T-shirt, hat and pin. Sponsors in San Diego have given away whale-watching trips. On Wednesday, the Cleveland Regional Transit Authority handed out vouchers for a pint of any beverage, including beer, in exchange for a pint of blood.",3
"Lazard adversaries edge closer to a deal Bruce Wasserstein, head of Lazard, could reach an agreement as early as this week with Michel David-Weill, the chairman, extending the deadline for ",2
"I quit because of recruitment problems: Santini Tottenham manager Jacques Santini said he left the north London club because he was not in control of recruitment, he said on French television on Saturday.",1
"Halloween Means Sales as Adults Join In  NEW YORK (Reuters) - Halloween is expected to scare up  record sales this year as more adults -- and pets -- join in  what was once mainly a children's dress-up event, filling a  void before the key Christmas shopping season.",2
Russians admit airliner bombing blunder Russian security forces were facing further criticism last night after it was revealed that the two female Chechen suicide bombers who destroyed two planes in August with the loss ,0
"Tom Ridge sets all-age record in winning World Trotting Derby Tom Ridge set an all-age record of 1 minute 50.2 seconds in winning the \$530,000 World Trotting Derby at the DuQuoin (Ill.) State Fair yesterday.",1
Sony plans dual-DVD for Mac The DRX-710UL-T external DVD burner supports both FireWire 400 and USB 2.0. It ships with Roxio Toast 6 Lite. Double-layer support means users can burn up to 8.5GB of data on a single DVDR DL disc.,3
"Broadcom taps ex-Philips executive as CEO Scott McGregor, former head of Royal Philips Electronics' semiconductor division, will replace Alan Ross, who plans to retire.",3
"Amazon.com net sales jump 29; Google reports \$52M in net income OCTOBER 22, 2004 (IDG NEWS SERVICE) - Amazon.com Inc. fell a penny short of analysts #39; per-share earnings expectations, while reporting net sales of \$1.",3
"Despite struggles at plate, Boone wins Gold Glove The way Bret Boone sees it, winning a Gold Glove after a tough offensive season is a validation of the award itself.  quot;There #39;s a lot of debate about the Gold Glove, quot; the Mariners second baseman said.",1
"Asian rust poses problem to area farmers David Martz, like many other area farmers, just sighed upon hearing the news that Asian soybean rust had been discovered in Louisiana.",2
"Hokies to Open ACC Play On Saturday, Virginia Tech finally walks into the football room of that exclusive athletic club known as the Atlantic Coast Conference.",1
"U.S. Wants to Lease Swedish Submarine (AP) AP - The United States wants to lease a Swedish attack submarine for naval exercises in the Baltic Sea in a deal possibly worth tens of millions of dollars, defense officials said Sunday.",0
"Germany deports Turkey militant German police deport an Islamic militant wanted by Turkey, hours after his extradition is approved.",0
"Leaders of Spain, Portugal, Latin America urge Falklands dialogue (AFP) AFP - Leaders from Spain, Portugal and their former colonies in Latin America urged Britain and Argentina to renew their dialogue on the Falkland islands, known in Argentina as the Malvinas.",0
"UPDATE 3-Walgreen profit rises, more stores planned Walgreen Co. (WAG.N: Quote, Profile, Research) , the top US drugstore chain, on Monday said quarterly profit rose 18 percent on strong sales of prescription drugs ",2
Flat-screen TV prices are falling for holidays But trend provokes industry unrest; panel makers call for drop in retail markups to move units. By Evan Ramstad and Gary McWilliams.,3
Pakistan #39;s top wanted terrorist killed Pakistani security forces Sunday killed the country #39;s most wanted terrorist allegedly involved in an assassination attempt on President Pervez Musharrafand indicted in the murder of a US journalist.,0
"Boston Marathon champ Johnny Kelley dies Johnny Kelley, a two-time Boston Marathon champion who became a beloved figure in the history of the race by running it a record 61 times, died at 97.",1
"Oil Price Spike Had Chilling Effect -Fed The recent spike in oil prices has had some negative impact on the US economy, but the futures markets suggest that this will be a temporary phenomenon, a top Fed official said on Sunday.",2
"Far from fun and Games for Jones ATHENS, Greece -- So other than your anemic, fifth-place finish in the long jump and the missed baton pass in the 400-meter relay for a big fat  quot;Did Not Finish, #39; #39; how did your day go, Marion Jones?",1
"Milosevic opens his defense case, starting second half of his &lt;b&gt;...&lt;/b&gt; Former Yugoslav President Slobodan Milosevic opened his long-delayed defense at the Yugoslav war crimes tribunal Tuesday, describing the battles of his Serbian people as self defense against internal rebellions and external attacks by Islamic warriors.",0
A wandering Congress trips over the US Constitution That is the one-word message of advice that citizens wanted to send to members of Congress at the end of last week. Both the House of Representatives and the Senate looked as if they are having trouble seizing ,2
"Singapore #39;s unemployment rate eases to 3.4 as economy expands SINGAPORE : Singapore #39;s unemployment rate has fallen to its lowest level in five years on the back of strong economic growth in the first half of the year, the government said Monday.",2
"It's not sitting well with Mientkiewicz Since his arrival in Boston at the trading deadline, Doug Mientkiewicz has bought into the Red Sox' team concept, accepting his role as a defensive replacement.",1
Eagles remain unbeaten David Akers kicked a 50-yard field goal in overtime to help the Eagles to a 34-to-31 victory over the Cleveland Browns. Donovan McNabb matched a career high with four touchdown passes.,1
"Brown in line after Livingston sack Preston LIVINGSTON have sacked Allan Preston as manager. The former Hearts and St Johnstone defender and his assistant, Alan Kernaghan, were dismissed after a run of seven defeats left the club ",1
"Nikkei briefly regains 11,000 level TOKYO - Japan #39;s benchmark Nikkei stock index briefly recovered to the 11,000 level Monday morning on widespread buying prompted by advances in US shares last Friday.",2
"Pacific Oil Link Is Best for Russia, Ambassador Says (Update1) Russia, the world #39;s second-biggest oil exporter, will benefit most from a Siberian crude oil pipeline to the Pacific rather than to China as energy resources are needed to develop the ",2
"Cadbury Says Annual Results to Be at Low End of Range (Update1) Cadbury Schweppes Plc, the maker of Dr Pepper and 7Up, said results will be at the lower #39; #39; end of the range it has targeted in the current fiscal year because of lack of demand in the US and European drinks markets.",2
"Drummond back to his happy home Scott Drummond, who meets the defending champion Ernie Els tomorrow in the first round of the World Match Play Championship, arrived at Wentworth in May with career earnings on the European Tour of less than 40,000.",1
"Search providers seek video, find challenges Internet search providers are reacting to users #39; rising interest in finding video content on the Web, while acknowledging that there are steep challenges that need to be overcome.",3
"Car Bomb Kills Three in Mosul (AP) AP - A car bomb exploded in the northern Iraq city of Mosul on Monday, killing three people, hospital police said.",0
"Israeli Army Kills 5 Palestinians in Gaza JEBALIYA REFUGEE CAMP, Gaza Strip - Israeli soldiers on Saturday shot and killed a Hamas militant whom the military said was responsible for a rocket attack that killed two Israeli preschoolers last week and triggered an army offensive in northern Gaza.    Abed Nabhan, 25, was one of five Palestinians killed Saturday in the continuing Israeli operation in northern Gaza...",0
"Hawks Evicted From New York City Perch (AP) AP - Pale Male the city hawk was evicted from his nest, and the flap has already begun.",3
Iran to shun Europe nuclear deal Iran says it will reject any European proposal which requires it to halt its nuclear activities completely.,0
"Google partners with libraries Google #39;s plan to digitally scan books so that users can access them from its Internet search engine is being greeted with delight at the tiny library in my hometown of Half Moon Bay, Calif.",3
Panama-Cuba 'pardon' row worsens Panama recalls its Havana ambassador after Cuba threatened to cut ties if jailed anti-Castro activists are pardoned.,0
"Mark Cuban prompts dot-com redux reporteri #39;s notebook SAN FRANCISCO--Hope and cynicism sparred to a draw on Tuesday at the glitzy opening banquet of Web 2.0 conference here, as serial entrepreneur and reality TV show host Mark Cuban took the stage to talk about what #39;s next for the 10-year ",3
U.S. Piles Pressure on Sudan with New U.N. Measure (Reuters) Reuters - The United\States piled pressure on Sudan Wednesday to accept a more\powerful monitoring force in Darfur with a new U.N. draft\resolution threatening sanctions on its oil industry.,0
"South Africa #39;s Mbeki Leaves Ivory Coast Rebel Zone South African President Thabo Mbeki left Ivory Coast #39;s rebel town of Bouake after talks Sunday, saying mediators would prepare proposals to end the crisis in the world #39;s top cocoa grower.",0
Oracle Moves To Monthly Patch Schedule An alert posted on the company #39;s Web site outlined the patches that should be posted to fix numerous security holes in a number of applications.,3
Cassini photos leaves some mysteries Cassini #39;s latest sweep past Saturn #39;s moon Titan revealed more intriguing pictures of the surface but left many mysteries intact.,3
Pitcairn trial views police interview tape The court presiding over the Pitcairn Island sex trials has been shown a videotape of a police interview with one of the accused. Steven Christian denies rape but he does admit to having sex with underage girls.,0
"One billion  #39;denied a childhood #39; More than one billion children around the world face a brutal existence because of poverty, war and Aids, the UN children #39;s agency reports.",0
"Israeli Held Meetings With U.S. Analyst (AP) AP - A senior Israeli diplomat in Washington has met with a Pentagon analyst being investigated by the FBI on suspicion he passed classified information to Israel, Israeli officials confirmed Monday.",0
"Space Station Crew Moves Rescue Capsule The maneuver frees the hatch on the docking station that the crew members will use for work sorties in January and March. In addition, the launch of an unmanned Progress cargo ship has been postponed one day to December 24.",3
Arctic team finds ship remains A team retracing the route of a group of Victorian Arctic explorers have found parts of their 172-year-old ship.,3
"Sorrell and WPP rise ever closer to the top LONDON With its agreement to buy Grey Global Group, Sir Martin Sorrell has placed his London-based WPP Group in position to rival Omnicom Group as the world #39;s largest advertising company.",2
"Magna bids to privatize auto parts spin-offs AURORA, ONT. - Auto parts giant Magna International on Monday unveiled bids worth a total of about \$1.3 billion to take its three publicly traded subsidiaries private.",2
PM and Latham target Sydney Prime Minister John Howard and Opposition Leader Mark Latham will target key marginal seats around Sydney as the election campaign hits its second week.,0
Siebel looks to midmarket to bolster revenues CRM software giant Siebel Systems said yesterday that it is launching a new program that will cater to small and midsize businesses in a bid to help it boost flat revenues.,3
"Parade of Heroes sets the pace for London 2012 bid Many of Britain #39;s Olympic medal winners had already done a lap of honour in Athens, the civic reception and some even appeared on A Question of Sport.",1
"Google Unveils Desktop Search, Takes on Microsoft Google Inc. (GOOG.O: Quote, Profile, Research) on Thursday rolled out a preliminary version of its new desktop search tool, making the first move against ",3
"Robson is back with a swipe at his critics Bryan Robson ended a three and a half year exile from Premiership management by returning to the Hawthorns, where he first excelled as a player more than 20 years ago.",1
Profile: Leftist Vazquez wins Uruguay presidential poll Uruguay #39;s leftist candidate Tabare Vazquez won a historic victory in Sunday #39;s presidential elections with more than 50 percent of the ballot.,0
"Putin doubts date of the elections, Allawi confirms it will be &lt;b&gt;...&lt;/b&gt; The Russian President Vladimir Putin has expressed his doubt that the Iraqi elections will be held at their due time. Putin said during his meeting with the Interim Iraqi prime minister Eyad Allawi that he ",0
"China launches science satellite China launched an experimental satellite into orbit Sunday, atop a Long March 2C carrier rocket; reported Xinhua, China #39;s government-run news agency.",3
Venezuela Prepares for Chavez Recall Vote Supporters and rivals warn of possible fraud; government says Chavez's defeat could produce turmoil in world oil market.,0
"McData offers SAN consolidation McData plans to introduce a new SAN router this week designed to connect the growing number of isolated SAN networks in corporations.&lt;p&gt;ADVERTISEMENT&lt;/p&gt;&lt;p&gt;&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/sbcspotrssfeed;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;&lt;a href=""http://ad.doubleclick.net/clk;9228975;9651165;a?http://www.infoworld.com/spotlights/sbc/main.html?lpid0103035400730000idlp""&gt;SBC Case Study: Crate   Barrel&lt;/a&gt;&lt;br/&gt;What sold them on improving their network? A system that could cut management costs from the get-go. Find out more.&lt;/p&gt;",3
Europe compromises with US on Iran nuke deadline charge Iran vehemently denies. The IAEA has found many previously concealed nuclear activities in Iran. but no  quot;smoking gun quot; backing the US view.,0
"Charting East Asias milestones IT is a special honour for me to be speaking before such a distinguished gathering, including my illustrious predecessor and his colleagues from Korea and Japan who are all well-known for their visionary ideas and as proponents of East Asian cooperation.",0
"Convicted spammer gets nine years in slammer A brother and sister have been convicted of three felony charges of sending thousands of junk e-mails; one of them was sentenced to nine years in prison, the other was fined \$7,500.",3
"Peru's Toledo Wants New Judges for Guzman Retrial &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Jude Webber&lt;/p&gt;&lt;p&gt; LIMA, Peru (Reuters) - Peruvian President Alejandro Toledosaid on Saturday he wanted new judges to try Shining Pathleader Abimael Guzman after the ""shameful spectacle"" he stagedat the start of his terrorism retrial, punching the air withhis fist and chanting rebel slogans.&lt;/p&gt;",0
"The Lowdown on Downloading Music The digital music space is changing, with more songs and a growing number of places to download music legally. Realizing that the time was ripe to see how we were doing, I took some song recommendations and sat down to see what I could download.",3
"China, ASEAN Agree to End Tariffs (AP) AP - China has reached agreement with the Association of Southeast Asian Nations, or ASEAN, on completely removing tariffs on merchandise goods by 2010 as part of a proposed free trade agreement, the Chinese Ministry of Commerce says.",0
"Tesco To Sell Downloadable Tunes Tesco aint daft, theyve done the insurance blag and now they getting stuck into the music downloading service. They will be the first supermarket to enter a market that is worth over 25million and is currently dominated by the Apple run iTunes.",3
Al Qaeda Urge Wide-Scale Muslim Resistance Al Qaeda #39;s No. 2 man Ayman Zawahiri called for an all-out armed resistance in the Muslim world against the West and Jews whom he described as crusaders.,0
"Human Gene Total Falls Below 25,000 A new report from the international consortium of laboratories that decoded the human genome has revised the estimated number of human genes sharply downward.",3
"Federer back in Open #39;s fourth round with masterful performance For most tennis players, having about the same number of clean winners as unforced errors translates into a pretty good performance.",1
Governor calls for resignation of Big Dig chief BOSTON Massachusetts Governor Mitt Romney is calling for the resignation of the head of the state #39;s Turnpike Authority. Romney #39;s move comes in the wake of reports that a record 14-point-six (b) billion-dollar ,2
Negotiations for hostages in Afghanistan fall short Militants holding hostage three foreign UN workers in Afghanistan said they negotiated yesterday with Afghan government and UN officials in southern Afghanistan but that the meeting ended without results.,0
INDONESIA:  #39;Blow to democracy #39; International and domestic observers lambasted on Thursday the guilty verdict against Tempo magazine #39;s chief editor Bambang Harymurti and called it a setback for the country #39;s press freedom and democracy.,0
"Israeli Troops Kill Two Palestinians (AP) AP - Israeli troops killed two Palestinians in two separate incidents Friday, and Israeli helicopters fired three missiles at a Gaza warehouse the army said was used for making weapons.",0
J.E. Robert Assembles New Investment Fund J.E. Robert Cos. completed raising \$823 million from about 40 institutional and private equity investors this week.,2
"Vietnam Marks Independence with Pardons for Prisoners  HANOI (Reuters) - Vietnam has released nearly 9,000  prisoners, including 10 inmates whose cases it says had drawn  international attention, as part of traditional pardons granted  ahead of independence celebrations on September 2.",0
"Life without numbers in a unique Amazon tribe 11=2. Mathematics doesn #39;t get any more basic than this, but even 11 would stump the brightest minds among the Piraha tribe of the Amazon. ",3
"Sharapova Sweeps Into Korea Open Quarters  SEOUL (Reuters) - Wimbledon champion Maria Sharapova  disposed of Japan's Miho Saeki 6-3, 6-1, on Thursday to sweep  into the quarter-finals of the Hansol Korea Open.",1
"UN Nuclear Agency Confirms Tons Of Explosives Missing Vienna, Austria -- The UN nuclear watchdog agency says it #39;s concerned tons of missing explosives in Iraq  quot;could have fallen into the wrong hands.",0
"10 features for a perfect browser   There are some  great  browsers  out there. But they all seem to have some slight niggles, different for  each, that make it hard for me to kick back and enjoy them.        While there are some projects out there to make browsers more useful for  some specialised purposes  or by bolting on handy  extensions, wouldn't it be great if these people could come up with a  standardised set of nice features like these? A lot of browsers may support  one or two, but I'll bet none have them all.  ",3
"Oracle #39;s Catz Sees PeopleSoft Profit Declining (Update1) PeopleSoft Inc. #39;s profit may drop significantly #39; #39; this year, and the company may have trouble surviving on its own, Oracle Corp.",2
"France Says Hostages Still Alive a Few Days Ago France said on Sunday two French reporters held hostage with their Syrian driver in Iraq were still alive a few days ago.  quot;We are working discreetly, following up leads, reestablishing ",0
Signs of a Glut and Lower Prices on Thin TV's Dont buy that high-definition TV yet. Competition may force the prices down further.,3
"NASA to test hypersonic scramjet WASHINGTON: NASA will today conduct the final and fastest test flight of its pilotless X-43A hypersonic research aircraft, aiming to send it zooming across the Pacific Ocean at about 10 times the speed of sound -- almost 3.2 kilometers (two miles) per ",3
"Training is the Key to Defibrillator Success By DANIEL YEE     ALPHARETTA, Ga. (AP) -- Because defibrillators are more affordable than ever, they are quickly becoming commonplace in schools, businesses and other public places such as airports...",3
"New Namath Book Is Fact, Not Fiction If you read the recent excerpt of ""Namath"" in Sports Illustrated and were put off by the apparent focus on the iconic Broadway Joe's personal life, be comforted in the knowledge that Mark Kriegel's 441-page biography includes plenty of football, too. The book is exhaustively researched and includes telling anecdotes from Beaver Falls, Pa., to Tuscaloosa, Ala., to New York.",1
"Greenspan: Debt, home prices not dangerous The record level of debt carried by American households and soaring home prices do not appear to represent serious threats to the US economy, Federal Reserve Chairman Alan Greenspan said Tuesday.",3
"DaLomba sprints to win With the Eastern Massachussetts cross-country championships just a week away, yesterday's MSTCA Invitational at Franklin Park offered area runners a last chance to tune up for the title race.",1
"Cassini Spies Two Little Saturn Moons (AP) AP - NASA's Cassini spacecraft has spied two new little moons around satellite-rich Saturn, the space agency said Monday.",3
"United to seek more cuts from labor, elsewhere United Airlines says it #39;ll need even more labor cuts than anticipated to get out of bankruptcy. United told a bankruptcy court judge in Chicago today that it intends to start talks with unions next month on a new round of cost savings.",2
"Hamm should support Yang Paul Hamm needs a new marketing strategy. Either that, or he needs a clue. One harmless gesture separates him from lionization in America and canonization in South Korea, and ",1
"Nortel to file restated results next year Nortel Networks said today that after months of trying to untangle faulty financial results, it won't file its 2003 and first-half 2004 results until early next year.",3
Arsenal loses again in Premier League Arsenal dropped five points behind Chelsea in the English Premier League on Sunday after losing 2-1 to Liverpool on an injury-time goal by Neil Mellor.,1
"Ravens Get Rest With the absence of running back Jamal Lewis, the Ravens hope to get a number of injured players back during their bye week.",1
"Applebee #39;s predicts earnings, units rise Company sees doubling of units to at least 3,000; predicts 17 earnings rise over next 3 to 5 years. LOS ANGELES (Reuters) - Restaurant chain Applebee #39;s International Inc.",2
"New Englanders greet the day with wings on their heels In a Framingham coffee shop yesterday morning, an elderly man softly asked a customer if he could see her newspaper. When the woman held up the front page, emblazoned with news of the Red Sox victory, the man stared in silence, touched his eyes, and began to cry.",1
LVMH Plans to Buy Glenmorangie French luxury goods company LVMH Moet Hennessy Louis said Wednesday it plans to buy whisky maker Glenmorangie PLC for about 300 million pounds (euro430.,2
"Wrigley gets into the candy business CHICAGO (CBS.MW) -- Wm. Wrigley Jr. Co. said Monday that it #39;s getting into the candy business via a \$1.48 billion acquisition of the Life Savers and Altoids brands, among others, from Kraft Foods Inc.",2
"Pakistani PM-elect takes parliament confidence vote Pakistani Prime Minister- elect Shaukat Aziz Saturday secured vote of confidence in the National Assembly (NA), the powerful lower house of the parliament,a requirement under the country #39;s constitution.",0
"Pedro Waits to Learn of Yankees' Interest (AP) AP - With an offer in hand from the New York Mets, Pedro Martinez will wait to see what the New York Yankees do before deciding where he'll play next year.",1
"Iraq continues battle against insurgents BAGHDAD, IRAQ - Insurgents continued to strike against coalition targets in Iraq Saturday, resulting in the deaths of one US soldier and four government employees in Baghdad.",0
"Linux Core Consortium may not derail fate #39;s wheels Fate may hold something of a pre-determined fragmentation for Linux operating systems, like Unix before them, that even standards efforts cannot undo.",3
"Hurricane Ivan May Cost as Much as Charley, Frances (Update3) Hurricane Ivan, which slammed into the US Gulf coast today, may cost insurers \$4 billion to \$10 billion, rivaling hurricanes Charley and Frances, Risk Management Solutions Inc.",2
"World #39;s smallest digital camera with zoom lens Come September, Japanese electronics giant Casio Computer will launch the world #39;s smallest digital camera with a zoom lens. Casio #39;s palm-sized Exilim camera is much smaller than others as, for the first time, it uses a ceramic lens.",3
"NASA 'Scramjet' Launched on Mach 10 Try (AP) AP - A tiny unmanned NASA ""scramjet"" soared above the Pacific Ocean Tuesday at nearly 10 times the speed of sound, or almost 7,000 mph, in a successful demonstration of a radical new engine technology.",3
"Journalist purportedly kidnapped by militants A group calling itself  quot;The Islamic Army in Iraq quot; said Italy must withdraw its 3,000 troops -- or the safety of a missing Italian journalist can #39;t be guaranteed.",0
"Australia to Relocate Embassy in Baghdad (AP) AP - The Australian embassy in Baghdad is to be moved into the strife-torn city's heavily fortified Green Zone, the government said Tuesday.",0
Iraq: 26 killed on horrific day of violence Suicide bombers killed at least 22 members of Iraq #39;s fledgling security forces yesterday amid a spate of insurgent attacks across the country that also ,0
"HK walks out of 68-month deflation cycle, official Hong Kong Financial Secretary Henry Tang said he believed Hong Kong has walked out of the consumer price deflation cycle that lingered for 68 months, according to the consumer price index trend in the past few years.",2
Chen Under Pressure to Work with Taiwan Opposition  TAIPEI (Reuters) - Taiwan President Chen Shui-bian is under  pressure to find ways to work with an opposition-dominated  parliament after his party suffered a surprise setback in  weekend legislative elections.,0
Congress Sends 'Net Access Ban to White House The U.S. Congress on Friday reinstated a ban on Internet access taxes after the House of Representatives agreed to extend it for another three years rather than make it permanent.,3
Kezman #39;s first hammer blow MATEJA KEZMAN finally broke his scoring duck to settle this League Cup derby at Stamford Bridge today. Kezman missed a string of chances before firing in from Joe Cole #39;s through-ball in the 57th-minute to quash the Hammers #39; hopes of making the last 16.,1
"Growing auto losses cloud Ford #39;s outlook Ford Motor Co. swung to a third-quarter profit, but losses at the automakers global automotive operations widened, underscoring the difficulty Ford still faces ",2
"Microsoft's Live Communications Server may drive interest in enterprise IM With Microsoft's new Live Communications Server 2005 due out in December, enterprise IM users and vendors are eyeing new opportunities for more secure messaging in the workplace.",3
Monster Mashes Attract Masses Kaiju Big Battel -- a multimedia event in which costumed combatants spew toxic ooze on audience members -- is growing in popularity. There are already dedicated websites and a DVD series. Coming next: a book and TV pilot. By Xeni Jardin.,3
"US ends Jamaica #39;s Cup hopes Eddie Johnson scored his fifth goal in three games Wednesday and the US national soccer team eliminated Jamaica from 2006 World Cup contention with a 1-1 tie at Columbus, Ohio.",1
"Ivory Coast facing UN sanctions France is pushing to win passage of a UN resolution that seeks an arms embargo and other penalties against the Ivory Coast. France #39;s UN ambassador, Jean-Marc de la Sabliere, hopes for a vote early this week.",0
US got complaints about security guards The US State Department Wednesday noted  quot;aggressive quot; behavior by some DynCorp contractors hired to protect Afghan President Hamid Karzai.,0
"POLITICAL POINTS  1:27 PM Sorry Is the Hardest Word It did not go unnoticed among the press corps traveling with President Bush that British Prime Minister Tony Blair apologized this week to fellow Labor Party officials for the fact that, as it ",0
"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",0
"Ex-Bush Official on Cybersecurity Returns (AP) AP - Howard Schmidt, a highly regarded technology executive who was former special adviser to President Bush for cybersecurity, is returning to work with the Homeland Security Department on efforts to protect the nation's computer networks.",0
"Feds Mum on Pre-Election Terror Threat (AP) AP - FBI, Justice Department and Homeland Security Department officials aren't talking much about the threat of a terrorist attack to disrupt the election in two weeks.",0
"No. 13 LSU 51, Mississippi State 0 Alley Broussard ran for a career-high three touchdowns in the first 17 minutes and No. 13 LSU held Mississippi State to seven first downs and 130 yards in a 51-0 victory Saturday.",1
"Iran Says EU Nuke Negotiations in Final Stages  TEHRAN (Reuters) - Iran's negotiations with the European  Union over a deal which would spare Tehran from possible U.N.  sanctions over its nuclear program are in their final stages,  Iran said Saturday.",0
Trump #39;s casinos file for bankruptcy Donald Trump #39;s flagship casino business yesterday filed for bankruptcy as part of a financial restructuring aimed at easing \$1.8bn (1m) debt.,2
"Athens coverage a winner for NBC NBC and its family of cable networks flooded American households with nearly nonstop coverage of the Athens Olympics, and the strategy - along with strong performances by the US teams in swimming and gymnastics -roduced not only a ratings increase ",1
"Six-month deal for Hoddle at Wolves The 47-year-old former England coach was unveiled at a press conference, bringing to an end Wolves #39; month-long search for a successor to Dave Jones.",1
"Cricket: Ponting out of two Tests against India SYDNEY : Australia captain Ricky Ponting #39;s thumb injury has forced him out of the opening two cricket Tests against India starting next week, Cricket Australia (CA) said.",1
"Stelco Loses Contract to Supply GM Steel (Reuters) Reuters - Stelco Inc.\(STEa.TO) has lost a contract to supply steel to General Motors\Inc. , its biggest customer, because the insolvent\Canadian steelmaker failed to strike a deal with its workers,\the union at Stelco said on Monday.",2
"It's Cleanup Time at Citi Charles O. Prince, the chief executive of Citigroup, is on a campaign to revamp the banking giant's culture after a financial scandal in Japan tainted its reputation.",2
"Md. Board Meeting Worries Democrats Republican-dominated election board met behind closed doors in deliberations that Democrats feared were aimed at ousting Elections Administrator Linda H. Lamone.&lt;BR&gt;\&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",3
"Safin, Petrova upset in Kremlin Cup Radek Stepanek of the Czech Republic pulled off a major upset Wednesday, eliminating top-seeded Marat Safin 7-6 (8), 4-6, 6-3 on the Russian #39;s home turf in the second round of the US\$2.",1
"Iran, EU Negotiators Seek Nuke Agreement (AP) AP - A key U.N. atomic agency meeting adjourned for the weekend, giving Iran time to consider a total freeze of a program that could make weapons grade uranium and for delegates to decide on further steps in policing Tehran's nuclear activities.",0
"FCC Finds US Broadband Deployment Is Accelerating US broadband deployment is accelerating as underserved rural and inner city areas gain greater access to new services, according to a government report.",3
